Faculty,Subject,Course Number,Credits,Title,Info Link
GS,HUMA,6000,6.00,Directed Reading,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2401.0.5
GS,HUMA,6000A,3.00,Directed Reading,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2402.0.5
GS,HUMA,6129,3.00,Black Women's Writing in the African Diaspora,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2403.0.5
GS,HUMA,6135,3.00,The Making of Asian Studies: Critical Perspectives,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2404.0.5
GS,HUMA,6147,3.00,Seminar in Psychoanalytic Theory and Pedagogy,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2405.0.5
GS,HUMA,6157,3.00,Comparative and World Literature Seminar: History and Practice,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2406.0.5
GS,HUMA,6159,3.00,The Nation and Its Women: Case Studies from South Asia and the South Asian Diaspora,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2407.0.5
GS,HUMA,6168,3.00,"Convergences, Disparities, and Fault lines: Research in Latin American and Caribbean Studies",https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2408.0.5
GS,HUMA,6169,3.00,Writing Black Life: Black Life Writing,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2409.0.5
GS,HUMA,6170,3.00,Interdisciplinary Approaches to Childism,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2410.0.5
GS,HUMA,6215,3.00,Secularism And Its Challenges,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2411.0.5
GS,HUMA,6333,3.00,"History of Things: Objects, Representation, and Display",https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2412.0.5
GS,HUMA,6345,3.00,"The Politics of Environmentalism: Discourses, Ideologies, and Practices",https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2413.0.5
GS,HUMA,6500,3.00,Advanced Practices and Methodologies in Humanities Research,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2414.0.5
SB,IBUS,4900,3.00,Guided Study: Selected Problems in International Business,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2415.0.5
HH,IHST,1020,6.00,Agents of Change in a Global World,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2416.0.5
HH,IHST,3801,3.00,C4 Launchpad in Health,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2417.0.5
HH,IHST,4800,6.00,Multidisciplinary C4 Experience in Health,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2418.0.5
HH,IHST,4801,3.00,C4 Management in Health,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2419.0.5
AP,INDG,1025,6.00,Ancient North America From the Last Ice Age to European Contact,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2420.0.5
AP,INDG,1050,6.00,Introduction to Indigenous Studies,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2421.0.5
AP,INDG,2050,6.00,Indigenous Spirituality in the Contemporary World,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2422.0.5
AP,INDG,2060,6.00,Treaties and the Indian Act,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2423.0.5
AP,INDG,2780,3.00,Indigenous Peoples and Education,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2424.0.5
AP,INDG,2900,6.00,Global Indigenous Histories,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2425.0.5
AP,INDG,3305,3.00,Native American Literature,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2426.0.5
AP,INDG,3310,6.00,Métis Issues in North America,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2427.0.5
AP,INDG,3535,3.00,Indigenous Knowledge and the Environment,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2428.0.5
AP,INDG,3536,3.00,"Indigenous People, Legend and Memory",https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2429.0.5
AP,INDG,3990,3.00,Directed Reading Course,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2430.0.5
AP,INDG,3990,6.00,Directed Reading Course,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2431.0.5
AP,INDG,4301,3.00,"Horror, Crime, and the Law in Indigenous and African Diaspora Fiction and Performance",https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2432.0.5
AP,INDG,4600,6.00,Research Seminar in Human Rights and Equity Studies,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2433.0.5
AP,INDG,4705,6.00,Indigenous Theory,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2434.0.5
AP,INDG,4990,3.00,Directed Reading,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2435.0.5
AP,INDG,4990,6.00,Directed Reading,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2436.0.5
AP,INDV,4000,6.00,Individualized Studies Thesis,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2437.0.5
GS,INST,5000A,3.00,Seminar in Interdisciplinary Studies,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2438.0.5
GS,INST,5000B,6.00,Theory/Practice,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2439.0.5
GS,INST,5010,3.00,Directed Readings,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2440.0.5
GS,INST,5010,6.00,Directed Readings,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2441.0.5
GS,INST,5020,3.00,Directed Readings,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2442.0.5
GS,INST,5020,6.00,Directed Readings,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2443.0.5
GS,INST,5030,3.00,Practicum,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2444.0.5
GS,INST,5030,6.00,Practicum,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2445.0.5
GS,INST,6000A,0.00,M. A. Major Research Paper,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2446.0.5
SB,INTL,4300,3.00,International Business Simulation,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2447.0.5
SB,INTL,4900,3.00,INTL Guided Study,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2448.0.5
AP,IT,1000,6.00,Elementary Italian,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2449.0.5
AP,IT,1761,9.00,"Italian Cinema, Literature and Society",https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2450.0.5
AP,IT,2000,6.00,Intermediate Italian,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2451.0.5
AP,IT,2100,3.00,Introduction to Italian Linguistics,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2452.0.5
AP,IT,3775,6.00,Media and the Idea of Italy,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2453.0.5
AP,IT,4171,3.00,Food in Italian Culture: From Regional Traditions to Global Impact,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2454.0.5
AP,IT,4775,6.00,Media and the Idea of Italy,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2455.0.5
AP,ITEC,1000,3.00,Introduction to Information Technologies,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2456.0.5
AP,ITEC,1010,3.00,Information and Organizations,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2457.0.5
AP,ITEC,1620,3.00,Object-Based Programming,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2458.0.5
AP,ITEC,2210,3.00,System Administration,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2459.0.5
AP,ITEC,2600,3.00,Introduction to Analytical Programming,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2460.0.5
AP,ITEC,2610,3.00,Object-Oriented Programming,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2461.0.5
AP,ITEC,2615,3.00,Object Oriented Programming for Internationally Educated Professionals,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2462.0.5
AP,ITEC,2620,3.00,Introduction to Data Structures,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2463.0.5
AP,ITEC,3010,3.00,Systems Analysis and Design I,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2464.0.5
AP,ITEC,3011,3.00,System Analysis and Design for the Business Analyst,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2465.0.5
AP,ITEC,3020,3.00,Web Technologies,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2466.0.5
AP,ITEC,3030,3.00,Systems Architecture,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2467.0.5
AP,ITEC,3040,3.00,Introduction to Data Analytics,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2468.0.5
AP,ITEC,3210,3.00,Applied Data Communications and Networks,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2469.0.5
AP,ITEC,3220,3.00,Using and Designing Database Systems,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2470.0.5
AP,ITEC,3221,3.00,Data and Information Management,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2471.0.5
AP,ITEC,3230,3.00,Designing User Interfaces,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2472.0.5
AP,ITEC,3310,3.00,Introduction to Data Visualization,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2473.0.5
AP,ITEC,3500,3.00,Information Technology Risk Management,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2474.0.5
AP,ITEC,3505,3.00,Information Technology Project Management,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2475.0.5
AP,ITEC,3506,3.00,Project and Program Management in Information Technology,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2476.0.5
AP,ITEC,3710,3.00,Principles of Information Assurance and Security,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2477.0.5
AP,ITEC,3900,0.00,Internship Term,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2478.0.5
AP,ITEC,4000,3.00,Independent Research Project in Information Technology,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2479.0.5
ED,ITEC,4000,3.00,Teaching Computer Studies in the Intermediate-Senior Divisions - A,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2480.0.5
ED,ITEC,4001,3.00,Teaching Computer Studies in the Intermediate-Senior Divisions - B,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2481.0.5
AP,ITEC,4010,3.00,Systems Analysis and Design II,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2482.0.5
AP,ITEC,4020,3.00,Internet Client-Server Systems,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2483.0.5
AP,ITEC,4030,3.00,Business Process Management Systems,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2484.0.5
AP,ITEC,4031,3.00,Business Process Management,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2485.0.5
AP,ITEC,4040,3.00,Requirements Management,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2486.0.5
AP,ITEC,4060,3.00,Enterprise Architecture,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2487.0.5
AP,ITEC,4101,3.00,Business Integration Technologies,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2488.0.5
AP,ITEC,4220,3.00,Modern Approaches to Data Management: Database Management Systems,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2489.0.5
AP,ITEC,4305,3.00,Web Mining,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2490.0.5
AP,ITEC,4310,3.00,Applied Artificial Intelligence,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2491.0.5
AP,ITEC,4710,3.00,Applied Network Security and Digital Forensics,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2492.0.5
GS,ITEC,6002,3.00,Directed Readings,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2493.0.5
GS,ITEC,6150,3.00,Information Systems Architecture,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2494.0.5
GS,ITEC,6180,3.00,Business Analytics in Information Systems,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2495.0.5
GS,ITEC,6210,3.00,Advanced Information Retrieval Systems,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2496.0.5
GS,ITEC,6220,3.00,Advanced Information Management,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2497.0.5
GS,ITEC,6240,3.00,Machine Learning and its Applications,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2498.0.5
GS,ITEC,6310,3.00,Research Methods in Information Technology,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2499.0.5
GS,ITEC,6510,3.00,Applied Optimization Techniques in Information Systems,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2500.0.5
GS,ITEC,6810,3.00,Introduction to Computational Social Science,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2501.0.5
GS,ITEC,6970,3.00,Advanced Topics in Information Technology,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2502.0.5
AP,JC,1000,6.00,Introduction to Jamaican Creole,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2503.0.5
AP,JP,1000,6.00,Elementary Modern Standard Japanese,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2504.0.5
AP,JP,2000,6.00,Intermediate Modern Standard Japanese,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2505.0.5
AP,JP,2700,6.00,Contemporary Japanese Culture and Society,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2506.0.5
AP,JP,3000,6.00,Advanced Modern Standard Japanese,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2507.0.5
AP,JP,3600,3.00,Japanese Popular Culture: manga and anime,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2508.0.5
AP,JP,4600,3.00,The Japanese Immigration Experience in Canada,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2509.0.5
AP,JWST,1000,6.00,"Elementary Modern Hebrew, Level I",https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2510.0.5
AP,JWST,1850,6.00,The Bible and Modern Contexts,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2511.0.5
AP,JWST,2000,6.00,Intermediate Modern Hebrew,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2512.0.5
AP,JWST,3000,6.00,Advanced Modern Hebrew,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2513.0.5
AP,JWST,3110,6.00,Ancient Israel: From Its Origins in the Settlement to the Babylonian Exile,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2514.0.5
AP,JWST,3421,3.00,Origins of Christianity I:  Paul and The First Generation (up to 65 CE),https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2515.0.5
AP,JWST,3688,3.00,Holocaust Literature of Children and Youth,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2516.0.5
AP,JWST,3795,3.00,A Cultural History of Satan: Personified Evil in Early Judaism and in Christianity,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2517.0.5
AP,JWST,3843,3.00,"Jerusalem: Holy City, Bloody City",https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2518.0.5
AP,JWST,3850,6.00,The Final Solution: Perspectives on the Holocaust,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2519.0.5
AP,JWST,3918,6.00,Jews and Muslims,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2520.0.5
AP,JWST,4200,3.00,Directed Reading,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2521.0.5
AP,JWST,4200,6.00,Directed Reading,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2522.0.5
AP,JWST,4803,6.00,"Church, Mosque and Synagogue: Jews, Muslims and Christians in Medieval Spain",https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2523.0.5
AP,JWST,4818,3.00,"Shaping Jewish Memory: Meaning, Imagination, and Identity",https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2524.0.5
AP,JWST,4824,3.00,"Imagining Anne Frank: The Girl, the Diary, the Afterlives",https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2525.0.5
GS,KAHS,5340,6.00,Advance Fitness/ Lifestyle Assessment and Counselling,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2526.0.5
GS,KAHS,5400,3.00,Master's Practica,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2527.0.5
GS,KAHS,5400,6.00,Non-thesis Master's Practica,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2528.0.5
GS,KAHS,5410,3.00,Master's Practica,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2529.0.5
GS,KAHS,6010,3.00,Univariate Analysis and Design,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2530.0.5
GS,KAHS,6020,3.00,Multivariate Analysis and Design,https://w2prod.sis.yorku.ca/Apps/WebObjects/cdm.woa/2/wo/GkoHlZbzeBBzS5EyViCLG0/6.3.10.8.3.2531.0.5
